Bandit,Reward,Algorithm
3,4.678512777104515,ThompsonSamplingBandit
3,5.270322342835378,ThompsonSamplingBandit
3,3.4003723207559364,ThompsonSamplingBandit
3,3.192756708005601,ThompsonSamplingBandit
3,6.329727677221578,ThompsonSamplingBandit
3,5.2484503963236335,ThompsonSamplingBandit
3,3.313570468985079,ThompsonSamplingBandit
3,3.171183185519042,ThompsonSamplingBandit
3,3.1546224324360566,ThompsonSamplingBandit
3,2.534108708331137,ThompsonSamplingBandit
3,5.7124397235472255,ThompsonSamplingBandit
3,4.19539446883669,ThompsonSamplingBandit
3,2.9286951147036286,ThompsonSamplingBandit
3,4.22434426968287,ThompsonSamplingBandit
3,3.619177366300004,ThompsonSamplingBandit
3,3.4232505071824204,ThompsonSamplingBandit
3,4.264121149006239,ThompsonSamplingBandit
3,3.1543227526074222,ThompsonSamplingBandit
3,4.989071082324669,ThompsonSamplingBandit
3,3.0424092357891888,ThompsonSamplingBandit
3,3.1228899356194404,ThompsonSamplingBandit
3,5.964237422997149,ThompsonSamplingBandit
3,3.577708440436586,ThompsonSamplingBandit
3,3.9641334161432087,ThompsonSamplingBandit
3,3.2454687630756514,ThompsonSamplingBandit
3,4.582542625008452,ThompsonSamplingBandit
3,5.682652250785299,ThompsonSamplingBandit
3,4.3590216285103205,ThompsonSamplingBandit
3,3.3355001447281416,ThompsonSamplingBandit
3,3.939381611598719,ThompsonSamplingBandit
3,2.696643955674322,ThompsonSamplingBandit
3,2.601845874592372,ThompsonSamplingBandit
3,4.7723946807834245,ThompsonSamplingBandit
3,3.59234117271588,ThompsonSamplingBandit
3,3.157001487252149,ThompsonSamplingBandit
3,4.522287454183383,ThompsonSamplingBandit
3,4.257315831544988,ThompsonSamplingBandit
3,3.582716098416756,ThompsonSamplingBandit
3,3.8725110035900054,ThompsonSamplingBandit
3,4.023036440261587,ThompsonSamplingBandit
3,1.360793644604295,ThompsonSamplingBandit
3,3.3664286257668334,ThompsonSamplingBandit
3,5.767355771537136,ThompsonSamplingBandit
3,5.354363488690496,ThompsonSamplingBandit
3,3.295735506700375,ThompsonSamplingBandit
3,3.3217660689839543,ThompsonSamplingBandit
3,3.2114342878286246,ThompsonSamplingBandit
3,2.484423968941064,ThompsonSamplingBandit
3,3.2374833393510314,ThompsonSamplingBandit
3,2.849283193794161,ThompsonSamplingBandit
3,4.518607366305233,ThompsonSamplingBandit
3,4.135784211658674,ThompsonSamplingBandit
3,4.581300702192202,ThompsonSamplingBandit
3,3.801504138960466,ThompsonSamplingBandit
3,3.491793874768344,ThompsonSamplingBandit
3,3.635537300138733,ThompsonSamplingBandit
3,3.9535262253316548,ThompsonSamplingBandit
3,2.6467366730342388,ThompsonSamplingBandit
3,3.5434739661476002,ThompsonSamplingBandit
3,4.56908897853424,ThompsonSamplingBandit
3,3.6867107465513995,ThompsonSamplingBandit
3,2.830507422243767,ThompsonSamplingBandit
3,2.931504564269585,ThompsonSamplingBandit
3,4.02393858147102,ThompsonSamplingBandit
3,3.2759601254264603,ThompsonSamplingBandit
3,5.9353497755115185,ThompsonSamplingBandit
3,2.004405305220117,ThompsonSamplingBandit
3,3.648316052361634,ThompsonSamplingBandit
3,2.1719161811197956,ThompsonSamplingBandit
3,3.127007178548027,ThompsonSamplingBandit
3,3.0713905424224635,ThompsonSamplingBandit
3,5.7618459185400726,ThompsonSamplingBandit
3,2.5373434002820883,ThompsonSamplingBandit
3,7.218133240223418,ThompsonSamplingBandit
3,3.7157059444131573,ThompsonSamplingBandit
3,3.5978811394398753,ThompsonSamplingBandit
3,5.167437598852165,ThompsonSamplingBandit
3,4.0389980136492465,ThompsonSamplingBandit
3,5.019673262222067,ThompsonSamplingBandit
3,3.760089113011728,ThompsonSamplingBandit
3,4.006696749002894,ThompsonSamplingBandit
3,5.046237510887622,ThompsonSamplingBandit
3,3.5668782236806407,ThompsonSamplingBandit
3,5.723517363219214,ThompsonSamplingBandit
3,5.576107546584539,ThompsonSamplingBandit
3,2.857457998776688,ThompsonSamplingBandit
3,2.482901287777512,ThompsonSamplingBandit
3,2.269770041518365,ThompsonSamplingBandit
3,4.691812997396226,ThompsonSamplingBandit
3,4.734143255498147,ThompsonSamplingBandit
3,1.9329547250591306,ThompsonSamplingBandit
3,4.157688979542122,ThompsonSamplingBandit
3,4.75915656151291,ThompsonSamplingBandit
3,2.949737567222966,ThompsonSamplingBandit
3,3.4057441673746722,ThompsonSamplingBandit
3,3.0779472775184904,ThompsonSamplingBandit
3,4.631808731109198,ThompsonSamplingBandit
3,3.080093782102329,ThompsonSamplingBandit
3,5.43454185092903,ThompsonSamplingBandit
3,5.509836532590832,ThompsonSamplingBandit
3,3.4333985549300983,ThompsonSamplingBandit
3,4.472447507741187,ThompsonSamplingBandit
3,4.766438838360852,ThompsonSamplingBandit
3,1.974270753608908,ThompsonSamplingBandit
3,5.277004246900872,ThompsonSamplingBandit
3,4.213285742283615,ThompsonSamplingBandit
3,3.787375156823081,ThompsonSamplingBandit
3,3.5654795361990366,ThompsonSamplingBandit
3,2.8019040405974556,ThompsonSamplingBandit
3,3.404865008160123,ThompsonSamplingBandit
3,2.3172533997275444,ThompsonSamplingBandit
3,5.142617316620043,ThompsonSamplingBandit
3,4.5373400495234195,ThompsonSamplingBandit
3,3.1111341442825875,ThompsonSamplingBandit
3,5.759426385415936,ThompsonSamplingBandit
3,4.906838389824664,ThompsonSamplingBandit
3,2.486386706825021,ThompsonSamplingBandit
3,4.336167978977139,ThompsonSamplingBandit
3,4.1861272424961395,ThompsonSamplingBandit
3,4.050108429455289,ThompsonSamplingBandit
3,3.5325837251389505,ThompsonSamplingBandit
3,4.358736545184764,ThompsonSamplingBandit
3,4.098425660281641,ThompsonSamplingBandit
3,4.525131820581824,ThompsonSamplingBandit
3,4.354503759945259,ThompsonSamplingBandit
3,4.5540219578081205,ThompsonSamplingBandit
3,3.746181781873083,ThompsonSamplingBandit
3,3.8460597500782017,ThompsonSamplingBandit
3,2.458442224128148,ThompsonSamplingBandit
3,1.7997440305116306,ThompsonSamplingBandit
3,4.801855995091019,ThompsonSamplingBandit
3,4.912705096723189,ThompsonSamplingBandit
3,4.997176129918415,ThompsonSamplingBandit
3,4.313154869318721,ThompsonSamplingBandit
3,2.783624722199864,ThompsonSamplingBandit
3,4.273452698452415,ThompsonSamplingBandit
3,4.827326733441032,ThompsonSamplingBandit
3,4.724717135001745,ThompsonSamplingBandit
3,3.6523813682400705,ThompsonSamplingBandit
3,4.576637235765925,ThompsonSamplingBandit
3,3.977555791458124,ThompsonSamplingBandit
3,2.738478208456356,ThompsonSamplingBandit
3,2.3176810376740793,ThompsonSamplingBandit
3,6.821199811888706,ThompsonSamplingBandit
3,4.966088803410908,ThompsonSamplingBandit
3,3.4486441072209506,ThompsonSamplingBandit
3,4.765218063715318,ThompsonSamplingBandit
3,3.8783950453184457,ThompsonSamplingBandit
3,3.4625826403321285,ThompsonSamplingBandit
3,3.368618019921331,ThompsonSamplingBandit
3,4.0485576118258235,ThompsonSamplingBandit
3,2.549259569109454,ThompsonSamplingBandit
3,3.625247262783121,ThompsonSamplingBandit
3,4.147355887136046,ThompsonSamplingBandit
3,3.7760424492643803,ThompsonSamplingBandit
3,4.377068373586726,ThompsonSamplingBandit
3,3.5546035877645683,ThompsonSamplingBandit
3,4.658465956802877,ThompsonSamplingBandit
3,6.060896510772834,ThompsonSamplingBandit
3,3.981691367579227,ThompsonSamplingBandit
3,5.059400580324096,ThompsonSamplingBandit
3,3.569705820331429,ThompsonSamplingBandit
3,4.086330951573517,ThompsonSamplingBandit
3,4.2166796824971,ThompsonSamplingBandit
3,4.916313481404736,ThompsonSamplingBandit
3,5.205559215547847,ThompsonSamplingBandit
3,1.7921108647831145,ThompsonSamplingBandit
3,2.5622338502216584,ThompsonSamplingBandit
3,4.077864171677193,ThompsonSamplingBandit
3,4.931287319925217,ThompsonSamplingBandit
3,3.738986324445266,ThompsonSamplingBandit
3,3.299118541378958,ThompsonSamplingBandit
3,4.472617677028704,ThompsonSamplingBandit
3,4.245068300413389,ThompsonSamplingBandit
3,4.046704515390687,ThompsonSamplingBandit
3,3.9375475463847063,ThompsonSamplingBandit
3,6.1829595425367945,ThompsonSamplingBandit
3,5.502524329800303,ThompsonSamplingBandit
3,3.4809251782213293,ThompsonSamplingBandit
3,3.0604071872774794,ThompsonSamplingBandit
3,4.834352775134722,ThompsonSamplingBandit
3,2.7712468696799073,ThompsonSamplingBandit
3,4.202895397834721,ThompsonSamplingBandit
3,2.050703142285202,ThompsonSamplingBandit
3,4.641640830921344,ThompsonSamplingBandit
3,3.0651735665723905,ThompsonSamplingBandit
3,2.7322593992886803,ThompsonSamplingBandit
3,4.9109287021351555,ThompsonSamplingBandit
3,3.5514153275125713,ThompsonSamplingBandit
3,3.425639195802389,ThompsonSamplingBandit
3,6.254735491041625,ThompsonSamplingBandit
3,2.354071273104709,ThompsonSamplingBandit
3,3.933742101427117,ThompsonSamplingBandit
3,3.459944677082509,ThompsonSamplingBandit
3,6.215638093102072,ThompsonSamplingBandit
3,3.201108459397763,ThompsonSamplingBandit
3,3.499395517754809,ThompsonSamplingBandit
3,4.031468636850097,ThompsonSamplingBandit
3,2.311338139629617,ThompsonSamplingBandit
3,5.289154341980642,ThompsonSamplingBandit
3,3.082121186985427,ThompsonSamplingBandit
3,3.452260774834058,ThompsonSamplingBandit
3,2.9909645822818467,ThompsonSamplingBandit
3,2.9064697095243135,ThompsonSamplingBandit
3,3.369302056625048,ThompsonSamplingBandit
3,3.9687344135218323,ThompsonSamplingBandit
3,3.935125942411292,ThompsonSamplingBandit
3,3.008954012160423,ThompsonSamplingBandit
3,5.257952881531891,ThompsonSamplingBandit
3,4.628029334764057,ThompsonSamplingBandit
3,2.77278385197972,ThompsonSamplingBandit
3,4.621687785235428,ThompsonSamplingBandit
3,3.5693064910902836,ThompsonSamplingBandit
3,4.68000729169754,ThompsonSamplingBandit
3,3.4702928216866504,ThompsonSamplingBandit
3,5.011479332260311,ThompsonSamplingBandit
3,5.367058604376443,ThompsonSamplingBandit
3,4.193111963976626,ThompsonSamplingBandit
3,4.051585075192891,ThompsonSamplingBandit
3,4.821984113301278,ThompsonSamplingBandit
3,4.697320028582431,ThompsonSamplingBandit
3,3.9859599338670786,ThompsonSamplingBandit
3,4.021518271761747,ThompsonSamplingBandit
3,3.123432684397353,ThompsonSamplingBandit
3,4.9999763133873065,ThompsonSamplingBandit
3,3.9753047070299563,ThompsonSamplingBandit
3,5.8787303432841505,ThompsonSamplingBandit
3,2.069586128247128,ThompsonSamplingBandit
3,4.126625884987957,ThompsonSamplingBandit
3,5.6709544785855845,ThompsonSamplingBandit
3,2.9538454791371906,ThompsonSamplingBandit
3,4.173819303658119,ThompsonSamplingBandit
3,3.217478348179303,ThompsonSamplingBandit
3,3.5713227103198086,ThompsonSamplingBandit
3,3.2324305021019275,ThompsonSamplingBandit
3,4.2339295974418425,ThompsonSamplingBandit
3,3.100018460336835,ThompsonSamplingBandit
3,4.525185756714963,ThompsonSamplingBandit
3,4.127975013061137,ThompsonSamplingBandit
3,4.3202541093078315,ThompsonSamplingBandit
3,3.9426444909974325,ThompsonSamplingBandit
3,3.116866389671193,ThompsonSamplingBandit
3,1.3237035866239562,ThompsonSamplingBandit
3,4.708178486923325,ThompsonSamplingBandit
3,3.507950096550236,ThompsonSamplingBandit
3,2.8590014783817406,ThompsonSamplingBandit
3,4.675394726765429,ThompsonSamplingBandit
3,3.2995202386994418,ThompsonSamplingBandit
3,4.391659993040443,ThompsonSamplingBandit
3,4.008108919940563,ThompsonSamplingBandit
3,4.906008638097578,ThompsonSamplingBandit
3,5.813224052375949,ThompsonSamplingBandit
3,3.4384338675649313,ThompsonSamplingBandit
3,2.8046422748448947,ThompsonSamplingBandit
3,3.6303496085654032,ThompsonSamplingBandit
3,4.875403029287669,ThompsonSamplingBandit
3,3.305918776734104,ThompsonSamplingBandit
3,4.342014697114667,ThompsonSamplingBandit
3,3.5071984422258855,ThompsonSamplingBandit
3,3.3181843188274676,ThompsonSamplingBandit
3,3.2181290842633787,ThompsonSamplingBandit
3,3.177699954658551,ThompsonSamplingBandit
3,5.216032364384585,ThompsonSamplingBandit
3,5.246027050543589,ThompsonSamplingBandit
3,4.863063811788482,ThompsonSamplingBandit
3,4.6867449638136565,ThompsonSamplingBandit
3,4.278323925538511,ThompsonSamplingBandit
3,4.254633248091273,ThompsonSamplingBandit
3,3.32266529261922,ThompsonSamplingBandit
3,5.7797477371855654,ThompsonSamplingBandit
3,4.092472519378276,ThompsonSamplingBandit
3,4.248410785860124,ThompsonSamplingBandit
3,4.243539518155252,ThompsonSamplingBandit
3,4.125309467311779,ThompsonSamplingBandit
3,2.681571556613765,ThompsonSamplingBandit
3,3.1871368093412666,ThompsonSamplingBandit
3,2.0958602868390286,ThompsonSamplingBandit
3,4.308168663187744,ThompsonSamplingBandit
3,3.866111680849593,ThompsonSamplingBandit
3,3.5625827298142436,ThompsonSamplingBandit
3,5.886362137514736,ThompsonSamplingBandit
3,3.754911197040373,ThompsonSamplingBandit
3,4.677860996440209,ThompsonSamplingBandit
3,3.5064722251830114,ThompsonSamplingBandit
3,4.6597986853223095,ThompsonSamplingBandit
3,5.969974710024174,ThompsonSamplingBandit
3,4.972053732215824,ThompsonSamplingBandit
3,2.807108291119943,ThompsonSamplingBandit
3,2.902139852649321,ThompsonSamplingBandit
3,3.2473875485256207,ThompsonSamplingBandit
3,3.7160369872660883,ThompsonSamplingBandit
3,4.088769837360734,ThompsonSamplingBandit
3,4.381753071705534,ThompsonSamplingBandit
3,2.7808266772380303,ThompsonSamplingBandit
3,4.492924604235777,ThompsonSamplingBandit
3,4.997893708187367,ThompsonSamplingBandit
3,3.5438679724365447,ThompsonSamplingBandit
3,2.026216989855858,ThompsonSamplingBandit
3,4.699810153689424,ThompsonSamplingBandit
3,3.1607607904767163,ThompsonSamplingBandit
3,2.828675069571184,ThompsonSamplingBandit
3,3.2734307371124607,ThompsonSamplingBandit
3,3.2895761243615786,ThompsonSamplingBandit
3,3.8628103576815946,ThompsonSamplingBandit
3,4.4026942534046585,ThompsonSamplingBandit
3,4.573748541515987,ThompsonSamplingBandit
3,4.529849259833338,ThompsonSamplingBandit
3,5.65241206706069,ThompsonSamplingBandit
3,3.4183200624330508,ThompsonSamplingBandit
3,2.9088744947649507,ThompsonSamplingBandit
3,5.495340361123427,ThompsonSamplingBandit
3,4.6714590436578245,ThompsonSamplingBandit
3,3.8455580892368846,ThompsonSamplingBandit
3,4.562362138451981,ThompsonSamplingBandit
3,4.937670985787878,ThompsonSamplingBandit
3,4.653174441321817,ThompsonSamplingBandit
3,5.474246529376294,ThompsonSamplingBandit
3,5.057382300031241,ThompsonSamplingBandit
3,4.660788119839217,ThompsonSamplingBandit
3,5.2982960466790665,ThompsonSamplingBandit
3,3.421597865529709,ThompsonSamplingBandit
3,4.399367774887499,ThompsonSamplingBandit
3,2.3889077929357287,ThompsonSamplingBandit
3,2.0111285397096235,ThompsonSamplingBandit
3,5.2425774696319,ThompsonSamplingBandit
3,3.960551024388343,ThompsonSamplingBandit
3,2.642476878130973,ThompsonSamplingBandit
3,5.140834498313717,ThompsonSamplingBandit
3,1.98939372154785,ThompsonSamplingBandit
3,2.678427339915353,ThompsonSamplingBandit
3,4.193189813139287,ThompsonSamplingBandit
3,4.90015080466971,ThompsonSamplingBandit
3,2.2535627037721944,ThompsonSamplingBandit
3,2.283493790278018,ThompsonSamplingBandit
3,4.365833287203766,ThompsonSamplingBandit
3,5.580316853720793,ThompsonSamplingBandit
3,4.741788303526663,ThompsonSamplingBandit
3,-0.01614259146680208,ThompsonSamplingBandit
3,3.2178614277425375,ThompsonSamplingBandit
3,3.4974355354085693,ThompsonSamplingBandit
3,4.613522002636714,ThompsonSamplingBandit
3,5.494232956723268,ThompsonSamplingBandit
3,3.317166251586472,ThompsonSamplingBandit
3,3.845441622243398,ThompsonSamplingBandit
3,4.564904282666129,ThompsonSamplingBandit
3,1.4090771976278704,ThompsonSamplingBandit
3,4.45624558609293,ThompsonSamplingBandit
3,5.625378691978569,ThompsonSamplingBandit
3,2.020320068544383,ThompsonSamplingBandit
3,3.6199713368870197,ThompsonSamplingBandit
3,4.654646147024832,ThompsonSamplingBandit
3,1.7026399336519504,ThompsonSamplingBandit
3,3.6315934141772286,ThompsonSamplingBandit
3,2.4977534058399975,ThompsonSamplingBandit
3,5.2164367583217,ThompsonSamplingBandit
3,3.301605571084434,ThompsonSamplingBandit
3,3.8938391666928487,ThompsonSamplingBandit
3,3.9818817271448967,ThompsonSamplingBandit
3,2.7094773908746634,ThompsonSamplingBandit
3,1.363871897745835,ThompsonSamplingBandit
3,3.575609136364316,ThompsonSamplingBandit
3,6.9237584308003175,ThompsonSamplingBandit
3,5.388730512367122,ThompsonSamplingBandit
3,4.760065656935832,ThompsonSamplingBandit
3,3.800621187216274,ThompsonSamplingBandit
3,3.6845397562374953,ThompsonSamplingBandit
3,3.671327772075605,ThompsonSamplingBandit
3,4.439288683036578,ThompsonSamplingBandit
3,3.6185867410272685,ThompsonSamplingBandit
3,3.352794411709607,ThompsonSamplingBandit
3,1.7517344524216751,ThompsonSamplingBandit
3,7.082411699454839,ThompsonSamplingBandit
3,2.367759307047506,ThompsonSamplingBandit
3,3.1480873412446013,ThompsonSamplingBandit
3,2.9316116588394645,ThompsonSamplingBandit
3,3.7893551553279345,ThompsonSamplingBandit
3,2.6047351521201403,ThompsonSamplingBandit
3,5.65510887527412,ThompsonSamplingBandit
3,4.071636482826623,ThompsonSamplingBandit
3,3.8897915071169713,ThompsonSamplingBandit
3,3.441674120400786,ThompsonSamplingBandit
3,2.678476601687896,ThompsonSamplingBandit
3,2.9802290752591194,ThompsonSamplingBandit
3,4.674509615663254,ThompsonSamplingBandit
3,4.361910084340187,ThompsonSamplingBandit
3,4.765469922801343,ThompsonSamplingBandit
3,4.331162322565714,ThompsonSamplingBandit
3,3.74626276711727,ThompsonSamplingBandit
3,3.4185018128952045,ThompsonSamplingBandit
3,3.5392622595770318,ThompsonSamplingBandit
3,3.08433853262948,ThompsonSamplingBandit
3,4.1404286506853,ThompsonSamplingBandit
3,4.272158459165845,ThompsonSamplingBandit
3,4.136818627534444,ThompsonSamplingBandit
3,4.213981966760453,ThompsonSamplingBandit
3,4.304852677231425,ThompsonSamplingBandit
3,4.449543614961415,ThompsonSamplingBandit
3,4.830837288780155,ThompsonSamplingBandit
3,5.071249394599769,ThompsonSamplingBandit
3,4.8409338614216235,ThompsonSamplingBandit
3,5.830211844343321,ThompsonSamplingBandit
3,4.897237646082971,ThompsonSamplingBandit
3,3.026218005562548,ThompsonSamplingBandit
3,3.7162974417901506,ThompsonSamplingBandit
3,6.455639213939712,ThompsonSamplingBandit
3,2.8539885074794675,ThompsonSamplingBandit
3,5.1232819456005,ThompsonSamplingBandit
3,3.830306576885844,ThompsonSamplingBandit
3,5.799861953475184,ThompsonSamplingBandit
3,2.89481159410162,ThompsonSamplingBandit
3,2.7808285451994554,ThompsonSamplingBandit
3,4.995457605291372,ThompsonSamplingBandit
3,4.198099355128754,ThompsonSamplingBandit
3,3.5996109222438957,ThompsonSamplingBandit
3,3.5235296908815643,ThompsonSamplingBandit
3,2.722904627304013,ThompsonSamplingBandit
3,6.333238963097428,ThompsonSamplingBandit
3,3.9292270068376545,ThompsonSamplingBandit
3,4.1174411473557795,ThompsonSamplingBandit
3,4.461401251350207,ThompsonSamplingBandit
3,3.833541439769132,ThompsonSamplingBandit
3,5.529464301467202,ThompsonSamplingBandit
3,3.7790870512154484,ThompsonSamplingBandit
3,2.7563483729582092,ThompsonSamplingBandit
3,4.2806397513092795,ThompsonSamplingBandit
3,4.014136733910434,ThompsonSamplingBandit
3,3.3075995638399704,ThompsonSamplingBandit
3,3.8477932997230084,ThompsonSamplingBandit
3,4.355433837037575,ThompsonSamplingBandit
3,5.311381900308525,ThompsonSamplingBandit
3,3.162668272367102,ThompsonSamplingBandit
3,3.188861279935609,ThompsonSamplingBandit
3,2.888548944312618,ThompsonSamplingBandit
3,3.753578398583311,ThompsonSamplingBandit
3,3.6917488956209867,ThompsonSamplingBandit
3,3.9559936333053307,ThompsonSamplingBandit
3,2.6812261264686437,ThompsonSamplingBandit
3,4.990351901840311,ThompsonSamplingBandit
3,3.555618127500445,ThompsonSamplingBandit
3,4.292730078950658,ThompsonSamplingBandit
3,3.8276184989046493,ThompsonSamplingBandit
3,2.397174102351247,ThompsonSamplingBandit
3,5.24091839828914,ThompsonSamplingBandit
3,2.916536077056503,ThompsonSamplingBandit
3,2.7777709867934988,ThompsonSamplingBandit
3,4.995088017101511,ThompsonSamplingBandit
3,5.293954327883147,ThompsonSamplingBandit
3,3.608111836520434,ThompsonSamplingBandit
3,5.886858637263403,ThompsonSamplingBandit
3,3.0828844091568186,ThompsonSamplingBandit
3,4.9877395257462425,ThompsonSamplingBandit
3,4.2106290959462065,ThompsonSamplingBandit
3,3.665228160393724,ThompsonSamplingBandit
3,5.420828644472444,ThompsonSamplingBandit
3,3.039085360897283,ThompsonSamplingBandit
3,3.3653379936087235,ThompsonSamplingBandit
3,5.37200821000877,ThompsonSamplingBandit
3,4.579447023273393,ThompsonSamplingBandit
3,2.8183700715539426,ThompsonSamplingBandit
3,3.147715490107866,ThompsonSamplingBandit
3,3.9022622945745797,ThompsonSamplingBandit
3,3.8515097318706535,ThompsonSamplingBandit
3,4.6778618554326545,ThompsonSamplingBandit
3,5.9813413931067485,ThompsonSamplingBandit
3,5.044447564483619,ThompsonSamplingBandit
3,4.103946885004252,ThompsonSamplingBandit
3,2.9466565729872016,ThompsonSamplingBandit
3,4.027722054707761,ThompsonSamplingBandit
3,4.460120774548001,ThompsonSamplingBandit
3,3.6108812957338,ThompsonSamplingBandit
3,3.496121391880253,ThompsonSamplingBandit
3,2.623513721657873,ThompsonSamplingBandit
3,3.733978768814401,ThompsonSamplingBandit
3,4.153603325991223,ThompsonSamplingBandit
3,2.067947717281118,ThompsonSamplingBandit
3,4.957959352325586,ThompsonSamplingBandit
3,5.322761387242055,ThompsonSamplingBandit
3,3.357930094328923,ThompsonSamplingBandit
3,2.6726817759097825,ThompsonSamplingBandit
3,5.367674292968825,ThompsonSamplingBandit
3,5.005060679658083,ThompsonSamplingBandit
3,3.648874503301772,ThompsonSamplingBandit
3,2.7162259894702308,ThompsonSamplingBandit
3,3.494745805081416,ThompsonSamplingBandit
3,3.4316661980154355,ThompsonSamplingBandit
3,4.577492418617545,ThompsonSamplingBandit
3,3.945981533949269,ThompsonSamplingBandit
3,4.326911275066589,ThompsonSamplingBandit
3,1.948547579387525,ThompsonSamplingBandit
3,3.4868451233251694,ThompsonSamplingBandit
3,2.576238430693911,ThompsonSamplingBandit
3,3.5234891415787333,ThompsonSamplingBandit
3,3.7926928294401048,ThompsonSamplingBandit
3,3.72015034227255,ThompsonSamplingBandit
3,2.6072472760425867,ThompsonSamplingBandit
3,3.364074011574737,ThompsonSamplingBandit
3,4.613435044858878,ThompsonSamplingBandit
3,5.820736337022811,ThompsonSamplingBandit
3,4.445262035332722,ThompsonSamplingBandit
3,4.488485640666614,ThompsonSamplingBandit
3,4.247729595683907,ThompsonSamplingBandit
3,3.9081031032102804,ThompsonSamplingBandit
3,3.907891881415731,ThompsonSamplingBandit
3,2.9074630088997764,ThompsonSamplingBandit
3,4.218304144020084,ThompsonSamplingBandit
3,2.7826924538436364,ThompsonSamplingBandit
3,3.0933939656997858,ThompsonSamplingBandit
3,3.733995450881711,ThompsonSamplingBandit
3,4.453406415334397,ThompsonSamplingBandit
3,3.3154081350245934,ThompsonSamplingBandit
3,3.1308613286324976,ThompsonSamplingBandit
3,4.8798062570032545,ThompsonSamplingBandit
3,5.1003742659088696,ThompsonSamplingBandit
3,0.9241021531082518,ThompsonSamplingBandit
3,2.7361912358346805,ThompsonSamplingBandit
3,4.7311988996437595,ThompsonSamplingBandit
3,3.1340809243671637,ThompsonSamplingBandit
3,4.412796342521857,ThompsonSamplingBandit
3,2.911969882473578,ThompsonSamplingBandit
3,5.235829697950967,ThompsonSamplingBandit
3,3.3668950755468163,ThompsonSamplingBandit
3,3.2527765163761364,ThompsonSamplingBandit
3,2.372643775452025,ThompsonSamplingBandit
3,4.5907872610574465,ThompsonSamplingBandit
3,4.940420548969192,ThompsonSamplingBandit
3,4.6651516283068215,ThompsonSamplingBandit
3,3.649205994956773,ThompsonSamplingBandit
3,5.429652499826565,ThompsonSamplingBandit
3,4.833320874643368,ThompsonSamplingBandit
3,2.738189652416332,ThompsonSamplingBandit
3,2.1569123188940944,ThompsonSamplingBandit
3,3.450005435703752,ThompsonSamplingBandit
3,5.591864174036532,ThompsonSamplingBandit
3,4.056549640894115,ThompsonSamplingBandit
3,4.4562057510778885,ThompsonSamplingBandit
3,5.354113009789499,ThompsonSamplingBandit
3,4.968940677756822,ThompsonSamplingBandit
3,3.4266295900159296,ThompsonSamplingBandit
3,5.027020011860076,ThompsonSamplingBandit
3,4.070314197867344,ThompsonSamplingBandit
3,4.607075088761484,ThompsonSamplingBandit
3,4.169994115403942,ThompsonSamplingBandit
3,4.219173199902953,ThompsonSamplingBandit
3,2.0898826460311892,ThompsonSamplingBandit
3,3.2786691735655658,ThompsonSamplingBandit
3,5.122833903104163,ThompsonSamplingBandit
3,4.540282557324178,ThompsonSamplingBandit
3,1.593627911505883,ThompsonSamplingBandit
3,3.744105799020592,ThompsonSamplingBandit
3,4.858017405804596,ThompsonSamplingBandit
3,5.823031981421025,ThompsonSamplingBandit
3,4.1665151232636894,ThompsonSamplingBandit
3,5.079352525243772,ThompsonSamplingBandit
3,5.619509058895663,ThompsonSamplingBandit
3,3.804632311627788,ThompsonSamplingBandit
3,5.220008903175893,ThompsonSamplingBandit
3,4.038465652328157,ThompsonSamplingBandit
3,3.696777827649957,ThompsonSamplingBandit
3,3.642420498493038,ThompsonSamplingBandit
3,3.560863573169372,ThompsonSamplingBandit
3,3.755351021560208,ThompsonSamplingBandit
3,3.228633604337658,ThompsonSamplingBandit
3,4.758723185137717,ThompsonSamplingBandit
3,4.249623837523724,ThompsonSamplingBandit
3,5.217398960065702,ThompsonSamplingBandit
3,2.6830346624758508,ThompsonSamplingBandit
3,3.87705082366306,ThompsonSamplingBandit
3,4.46602528344156,ThompsonSamplingBandit
3,2.769904456591866,ThompsonSamplingBandit
3,4.604689492553405,ThompsonSamplingBandit
3,6.1094047966645615,ThompsonSamplingBandit
3,5.374853319113736,ThompsonSamplingBandit
3,5.0218562562705165,ThompsonSamplingBandit
3,4.366136155642107,ThompsonSamplingBandit
3,4.629479155460041,ThompsonSamplingBandit
3,4.166131273558208,ThompsonSamplingBandit
3,4.840378978084915,ThompsonSamplingBandit
3,2.5505624889842173,ThompsonSamplingBandit
3,3.819007365094237,ThompsonSamplingBandit
3,4.545616565062383,ThompsonSamplingBandit
3,4.446116992238867,ThompsonSamplingBandit
3,6.0674831026701685,ThompsonSamplingBandit
3,3.5802726792844104,ThompsonSamplingBandit
3,3.646225637630736,ThompsonSamplingBandit
3,5.314379630549658,ThompsonSamplingBandit
3,4.936066373705665,ThompsonSamplingBandit
3,3.529335547667543,ThompsonSamplingBandit
3,2.8008567743078103,ThompsonSamplingBandit
3,3.667793035924335,ThompsonSamplingBandit
3,3.890093042255836,ThompsonSamplingBandit
3,6.549862589197696,ThompsonSamplingBandit
3,3.8319607991980646,ThompsonSamplingBandit
3,4.035810952547918,ThompsonSamplingBandit
3,3.0211948606727903,ThompsonSamplingBandit
3,3.7593678544024978,ThompsonSamplingBandit
3,5.168028822423014,ThompsonSamplingBandit
3,3.9650613389815095,ThompsonSamplingBandit
3,4.36331283682524,ThompsonSamplingBandit
3,3.463320760925315,ThompsonSamplingBandit
